date	phos_tot	phos_storm	solids_tot	solids_storm
9/13/1985	3.03	3.03	0.36	0.36
9/14/1985	2.86	2.65	0.3	0.21
9/15/1985	2.72	2.65	0.25	0.21
9/16/1985	2.65	2.65	0.21	0.21
9/17/1985	2.76	2.44	0.2	0.14
9/18/1985	2.71	2.44	0.17	0.14
9/19/1985	2.44	2.44	0.14	0.14
9/20/1985	2.39	2.39	0.13	0.13
9/21/1985	2.4	2.39	0.18	0.13
9/22/1985	2.7	2.39	0.25	0.13
9/23/1985	7.1	2.57	0.5	0.25
9/24/1985	5.2	2.57	0.34	0.25
9/25/1985	2.57	2.57	0.25	0.25
9/26/1985	5.6	2.37	0.37	0.14
9/27/1985	2.57	2.37	0.15	0.14
9/28/1985	2.37	2.37	0.14	0.14
9/29/1985	2.39	0.33	0.14	0
9/30/1985	6	0.33	0.4	0
10/1/1989	0.33	0.33	0.02	0.02
10/2/1989	0.32	0.32	0.02	0.02
10/3/1989	0.32	0.32	0.02	0.02
10/4/1989	0.33	0.32	0.02	0.02
10/5/1989	1.44	0.45	0.06	0.02
10/6/1989	0.54	0.45	0.04	0.02
10/7/1989	0.45	0.45	0.04	0.04
10/8/1989	0.41	0.41	0.04	0.04
10/9/1989	0.42	0.41	0.04	0.04
10/10/1989	0.42	0.41	0.04	0.04
10/11/1989	0.43	0.43	0.04	0.04
10/12/1989	0.46	0.43	0.04	0.04
10/13/1989	0.45	0.43	0.04	0.04
10/14/1989	0.47	0.46	0.05	0.04
10/15/1989	0.46	0.46	0.05	0.04
10/16/1989	2.31	0.46	0.16	0.08
10/17/1989	1.49	0.68	0.09	0.08
10/18/1989	0.71	0.68	0.08	0.08
10/19/1989	0.68	0.68	0.08	0.08
10/20/1989	0.68	0.65	0.08	0.08
10/21/1989	0.71	0.65	0.08	0.08
10/22/1989	0.65	0.65	0.08	0.08
10/23/1989	0.63	0.61	0.08	0.08
10/24/1989	0.63	0.61	0.08	0.08
10/25/1989	0.61	0.61	0.08	0.07
10/26/1989	0.61	0.56	0.08	0.07
10/27/1989	0.56	0.56	0.07	0.07
10/28/1989	0.58	0.56	0.07	0.07
10/29/1989	0.6	0.6	0.08	0.07
10/30/1989	0.67	0.6	0.09	0.07
10/31/1989	0.7	0.6	0.09	0.09
11/1/1989	0.7	0.68	0.1	0.09
11/2/1989	0.68	0.68	0.1	0.09
11/3/1989	0.69	0.68	0.1	0.1
11/4/1989	0.7	0.7	0.11	0.1
11/5/1989	0.7	0.7	0.11	0.1
11/6/1989	0.7	0.7	0.12	0.12
11/7/1989	0.8	0.73	0.13	0.12
11/8/1989	0.75	0.73	0.12	0.12
11/9/1989	0.73	0.73	0.11	0.1
11/10/1989	0.73	0.62	0.11	0.1
11/11/1989	0.69	0.62	0.1	0.1
11/12/1989	0.62	0.62	0.09	0.09
11/13/1989	0.62	0.6	0.09	0.09
11/14/1989	0.62	0.6	0.1	0.09
11/15/1989	0.6	0.6	0.12	0.12
11/16/1989	0.57	0.52	0.14	0.12
11/17/1989	0.55	0.52	0.17	0.12
11/18/1989	0.52	0.52	0.19	0.19
11/19/1989	0.52	0.49	0.23	0.19
11/20/1989	0.54	0.49	0.28	0.19
11/21/1989	0.49	0.49	0.26	0.22
11/22/1989	0.45	0.4	0.24	0.22
11/23/1989	0.43	0.4	0.22	0.22
11/24/1989	0.4	0.4	0.21	0.18
11/25/1989	0.38	0.35	0.19	0.18
11/26/1989	0.35	0.35	0.18	0.18
11/27/1989	0.37	0.35	0.18	0.12
11/28/1989	0.38	0.29	0.16	0.12
11/29/1989	0.32	0.29	0.12	0.12
11/30/1989	0.29	0.29	0.09	0.05
12/1/1989	0.27	0.23	0.07	0.05
12/2/1989	0.24	0.23	0.05	0.05
12/3/1989	0.23	0.23	0.04	0.03
12/4/1989	0.22	0.17	0.03	0.03
12/5/1989	0.2	0.17	0.03	0.03
12/6/1989	0.17	0.17	0.03	0.03
12/7/1989	0.15	0.13	0.03	0.03
12/8/1989	0.14	0.13	0.03	0.03
12/9/1989	0.13	0.13	0.03	0.03
12/10/1989	0.12	0.11	0.03	0.03
12/11/1989	0.11	0.11	0.03	0.03
12/12/1989	0.12	0.11	0.03	0.03
12/13/1989	0.13	0.13	0.03	0.03
12/14/1989	0.14	0.13	0.03	0.03
12/15/1989	0.14	0.13	0.03	0.02
12/16/1989	0.15	0.15	0.02	0.02
12/17/1989	0.16	0.15	0.02	0.02
12/18/1989	0.17	0.15	0.02	0.02
12/19/1989	0.18	0.18	0.02	0.02
12/20/1989	0.2	0.18	0.02	0.02
12/21/1989	0.22	0.18	0.02	0.02
12/22/1989	0.24	0.24	0.02	0.02
12/23/1989	0.26	0.24	0.02	0.02
12/24/1989	0.29	0.24	0.02	0.02
12/25/1989	0.4	0.4	0.02	0.02
12/26/1989	0.44	0.4	0.02	0.02
12/27/1989	0.52	0.4	0.02	0.02
12/28/1989	0.63	0.63	0.02	0.02
12/29/1989	0.81	0.63	0.02	0.02
12/30/1989	0.89	0.63	0.02	0.02
12/31/1989	0.98	0.98	0.02	0.02
1/1/1990	1.07	0.98	0.02	0.02
1/2/1990	1.24	0.98	0.02	0.02
1/3/1990	1.47	1.47	0.02	0.02
1/4/1990	1.82	1.47	0.02	0.02
