storm_num,num_days,startdatetime,enddatetime,num_events,theisen,p5max,p10max,p15max,p30max,p60max,ei,duration,intense,ap_1day,ap_3day,ap_5day,tmax,tmin,tmean,nws_prec,nws_snow,melt_snow,p,s,m,event_type,sweq,start_day,end_day,month,year,ptot_max,ptot_tot,ptot_avg,pstorm_max,pstorm_tot,pstorm_avg,stot_max,stot_tot,stot_avg,sstorm_max,sstorm_tot,sstorm_avg,qtot_max,qtot_tot,qtot_avg,qstorm_max,qstorm_tot,qstorm_avg,melt_water,total_water
120,1,,,,,,,,,,,,,,,,52,31,42,0,0,Z,,,M,6,,4/5/93,4/5/93,4,1993,3.84,3.84,3.84,0.18,0.18,0.18,0.75,0.75,0.75,0.07,0.07,0.07,6.3,6.3,6.3,0,0.4,0.2,NA,NA
121,3,4/7/93 3:25,4/8/93 5:35,1,0.479,0.108,0.096,0.084,0.078,0.067,0.192,26.167,0.018,0,0,0,51,39,45,0.8,0,0,P,,,1,,4/7/93,4/9/93,4,1993,13.36,26.34,8.78,10.64,18.49,6.16,1.71,3.45,1.15,1.34,2.41,0.8,8.4,22.3,7.43,2.5,4.3,1.43,0,0.48
122,2,4/11/93 0:35,4/11/93 23:30,1,0.64,0.264,0.222,0.22,0.194,0.148,0.686,22.917,0.028,0,0.225,0.646,50,33,41,1.03,0,0,P,,,1,,4/11/93,4/12/93,4,1993,15.11,16.99,8.5,12.7,13.14,6.57,3.93,4.8,2.4,3.63,4.27,2.14,9.7,16.9,8.45,3.5,4.2,2.1,0,0.64
123,3,4/14/93 1:30,4/16/93 16:35,1,1.042,0.18,0.18,0.18,0.17,0.145,0.92,63.083,0.017,0,0.555,0.649,53,30,40,0.86,2,0,P,S,M,1,20.00%,4/14/93,4/16/93,4,1993,19.01,36.23,12.08,7.91,12.59,4.2,5.31,10.14,3.38,2.96,5.21,1.74,11,28.3,9.43,2.3,4.4,1.47,0,1.04
124,5,4/18/93 20:20,4/20/93 11:30,1,2.249,0.384,0.306,0.292,0.268,0.223,3.744,39.167,0.057,0,0.405,1.042,63,30,47,2.35,0,0,P,,,1,,4/18/93,4/22/93,4,1993,301.11,386.84,77.37,292.65,341.86,68.37,125.21,152.64,30.53,123.76,144.23,28.85,27,76.9,15.38,19.1,29.2,5.84,0,2.25
125,3,4/26/93 22:55,4/27/93 20:15,1,1.119,0.336,0.282,0.28,0.27,0.246,1.905,21.333,0.052,0,0.006,0.006,74,35,53,0.98,0,0,P,,,1,,4/26/93,4/28/93,4,1993,60.88,82.08,27.36,51.76,58.55,19.52,21.75,26.74,8.91,20.23,22.54,7.51,16,37.8,12.6,6,8,2.67,0,1.12
126,4,5/1/93 10:50,5/4/93 0:25,2,1.105,0.372,0.336,0.304,0.202,0.138,1.126,61.583,0.018,0.005,0.013,1.135,60,43,53,1.69,0,0,P,,,1,,5/1/93,5/4/93,5,1993,35.7,92.14,23.04,29.07,59.16,14.79,6.73,17.96,4.49,5.46,11.48,2.87,13,49,12.25,3.4,9.8,2.45,0,1.11
127,4,5/10/93 15:05,5/10/93 19:10,1,0.571,1.428,1.02,0.824,0.576,0.392,2.548,4.083,0.14,0,0.008,0.042,79,51,67,0.96,0,0,P,,,1,,5/10/93,5/13/93,5,1993,15.96,26.65,6.66,12.9,16.61,4.15,3.06,4.88,1.22,2.45,2.96,0.74,10,32.6,8.15,2,4.4,1.1,0,0.57
128,3,5/23/93 12:25,5/23/93 18:30,1,0.406,0.36,0.342,0.336,0.294,0.231,0.768,6.083,0.067,0.107,0.107,0.107,72,49,58,0.79,0,0,P,,,1,,5/23/93,5/25/93,5,1993,6.87,14.23,4.74,5.48,8.34,2.78,1.64,3.32,1.11,1.37,1.99,0.66,6.4,17.5,5.83,1.6,3.1,1.03,0,0.41
129,2,5/27/93 13:40,5/27/93 21:45,1,0.303,0.984,0.894,0.92,0.562,0.281,1.426,8.083,0.037,0.116,0.198,0.739,74,51,64,0.62,0,0,P,,,1,,5/27/93,5/28/93,5,1993,1.99,3.57,1.79,0.76,1.11,0.56,0.5,0.92,0.46,0.14,0.2,0.1,4.9,9.5,4.75,0.7,1.1,0.55,0,0.3
130,3,5/29/93 19:10,5/30/93 21:50,1,1.23,0.42,0.366,0.328,0.266,0.189,2.013,26.667,0.046,0,0.419,0.49,64,45,55,1.15,0,0,P,,,1,,5/29/93,5/31/93,5,1993,15.29,22.98,7.66,11.93,15.03,5.01,4.24,5.81,1.94,3.63,4.23,1.41,8.7,18.7,6.23,3.9,4.9,1.63,0,1.23
131,3,6/7/93 19:10,6/8/93 17:25,2,1.777,2.652,2.076,1.88,0.992,0.91,14.748,22.25,0.08,0.342,0.342,0.342,75,60,67,2.92,0,0,P,,,1,,6/7/93,6/9/93,6,1993,916.99,980.49,326.83,893.87,932.59,310.86,633.69,647.76,215.92,631.15,642.31,214.1,25,38.9,12.97,18.3,21.9,7.3,0,1.78
132,2,6/13/93 9:50,6/13/93 13:25,1,0.238,0.996,0.864,0.804,0.444,0.222,0.884,3.583,0.066,0,0,1.542,84,59,72,0.1,0,0,P,,,1,,6/13/93,6/14/93,6,1993,3.57,6.42,3.21,0.55,0.55,0.28,0.91,1.47,0.74,0.1,0.19,0.1,5.7,10.9,5.45,0.4,0.8,0.4,0,0.24
133,2,6/16/93 5:10,6/17/93 21:05,2,1.854,1.284,0.996,1,0.7,0.614,7.632,39.917,0.046,0,0.246,0.246,79,60,68,1.31,0,0,P,,,1,,6/16/93,6/17/93,6,1993,142.99,151.22,75.61,130.49,136.42,68.21,70.41,75.24,37.62,62.55,66.91,33.46,14,21.2,10.6,5.3,7.7,3.85,0,1.85
134,4,6/18/93 14:10,6/20/93 16:25,2,1.971,0.576,0.504,0.408,0.366,0.292,4.006,50.25,0.039,0.156,1.854,1.862,85,61,68,2.33,0,0,P,,,1,,6/18/93,6/21/93,6,1993,167.35,310.43,77.61,154.85,268.61,67.15,93.89,179.49,44.87,86.03,151.99,38,19,53.1,13.28,10.3,19.1,4.78,0,1.97
135,1,6/24/93 8:25,6/24/93 13:45,1,0.417,1.608,1.602,1.368,0.776,0.391,2.968,5.333,0.078,0.047,0.047,0.924,77,66,72,0.23,0,0,P,,,1,,6/24/93,6/24/93,6,1993,36.09,36.09,36.09,29.54,29.54,29.54,18.91,18.91,18.91,14.95,14.95,14.95,9.7,9.7,9.7,1.9,2.1,1.05,0,0.42
136,2,6/29/93 20:05,6/29/93 23:15,1,0.489,0.576,0.408,0.324,0.31,0.237,1.07,3.167,0.154,0.033,0.033,0.033,76,58,67,0.56,0,0,P,,,1,,6/29/93,6/30/93,6,1993,5.07,8.46,4.23,1.68,1.68,0.84,2.12,3.59,1.8,1.13,1.61,0.81,6.8,13.2,6.6,0.8,1.2,0.6,0,0.49
137,3,7/1/93 23:30,7/3/93 15:55,2,2.117,3.54,2.364,2.16,1.376,1.027,24.275,40.417,0.052,0,0.522,0.522,85,60,72,1.95,0,0,P,,,1,,7/1/93,7/3/93,7,1993,1645.02,2068.1,689.37,1612.08,1998.83,666.28,884.99,1068.31,356.1,874.33,1046,348.67,31,56,18.67,21.2,30.4,10.13,0,2.12
138,3,7/7/93 15:20,7/7/93 16:10,1,0.291,1.236,1.2,0.936,0.566,-9,1.443,0.833,0.349,0,0.021,0.849,83,57,70,0.04,0,0,P,,,1,,7/7/93,7/9/93,7,1993,14.23,23.59,7.86,9.08,10.66,3.55,4.86,7.76,2.59,3.52,4.36,1.45,8.3,23.1,7.7,0.7,1.6,0.53,0,0.29
139,1,7/11/93 1:50,7/11/93 9:00,1,0.372,0.684,0.462,0.392,0.336,0.244,0.851,7.167,0.052,0,0.063,0.354,84,64,74,0.4,0,0,P,,,1,,7/11/93,7/11/93,7,1993,8.59,8.59,8.59,4.54,4.54,4.54,3.1,3.1,3.1,1.9,1.9,1.9,8.1,8.1,8.1,1.4,1.4,0.7,0,0.37
140,3,7/13/93 9:55,7/13/93 13:00,1,0.367,0.96,0.558,0.4,0.322,0.255,0.873,3.083,0.119,0,0.372,0.435,84,62,72,0.42,0,0,P,,,1,,7/13/93,7/15/93,7,1993,6.93,15.26,5.09,2.88,3.65,1.22,2.25,4.97,1.66,1.05,1.39,0.46,7.7,21,7,1,1.7,0.57,0,0.37
141,3,7/27/93 16:50,7/27/93 20:00,1,0.728,2.028,1.494,1.28,0.99,0.692,6.318,3.167,0.23,0.1,0.176,0.269,89,67,75,0.46,0,0,P,,,1,,7/27/93,7/29/93,7,1993,132.88,143.55,47.85,130.51,134.54,44.85,64.83,67.94,22.65,64.23,65.68,21.89,10,22.4,7.47,4.6,6,2,0,0.73
142,3,7/31/93 8:30,7/31/93 16:55,1,0.207,0.336,0.294,0.256,0.188,0.102,0.247,8.417,0.025,0,0,0.831,81,69,76,0.21,0,0,P,,,1,,7/31/93,8/2/93,7,1993,4.36,11.78,3.93,0.85,1.29,0.43,1.11,3.07,1.02,0.18,0.31,0.1,6.1,17.3,5.77,0.6,1.3,0.43,0,0.21
143,3,8/9/93 2:05,8/9/93 11:00,1,1.18,4.056,3.798,3.608,2.178,1.146,25.967,8.917,0.132,0.085,0.088,0.133,93,61,78,0.98,0,0,P,,,1,,8/9/93,8/11/93,8,1993,224.13,231.56,77.19,221.76,223.13,74.38,114.75,117.16,39.05,114.02,114.39,38.13,15,28.2,9.4,9.8,10.6,3.53,0,1.18
144,2,8/15/93 1:30,8/15/93 10:15,1,1.199,0.672,0.51,0.424,0.388,0.357,3.348,8.75,0.137,0.13,0.13,0.13,87,65,77,1.62,0,0,P,,,1,,8/15/93,8/16/93,8,1993,35.98,41.11,20.56,33.15,34.29,17.15,12.55,13.83,6.92,11.66,11.94,5.97,12,19.2,9.6,5.8,6.5,3.25,0,1.2
145,3,8/18/93 9:40,8/18/93 12:35,1,1.07,2.556,2.388,2.016,1.29,0.751,12.058,2.917,0.367,0,0.064,1.377,86,65,75,1.2,0,0,P,,,1,,8/18/93,8/20/93,8,1993,138.08,150.51,50.17,134.09,138.06,46.02,53.28,55.29,18.43,52.28,52.69,17.56,14,27.7,9.23,7.5,8.8,2.93,0,1.07
146,3,8/30/93 1:50,8/30/93 18:55,1,1.854,3.504,2.64,2.108,1.302,1.101,20.856,17.083,0.109,0,0,0.011,75,50,65,2.32,0,0,P,,,1,,8/30/93,9/1/93,8,1993,289.25,299.1,99.7,287.59,289.54,96.51,131,132.5,44.17,130.58,130.94,43.65,20,33.2,11.07,15,16.2,5.4,0,1.85
147,1,9/11/93 12:20,9/11/93 15:00,1,0.375,0.564,0.546,0.464,0.354,0.297,0.983,2.667,0.141,0,0.011,0.044,65,45,55,0,0,0,P,,,1,,9/11/93,9/11/93,9,1993,2.96,2.96,2.96,1.17,1.17,1.17,0.91,0.91,0.91,0.72,0.72,0.72,5.9,5.9,5.9,0.8,0.8,0.4,0,0.38
148,4,9/13/93 7:40,9/14/93 1:40,1,1.591,1.5,1.242,1.064,0.8,0.491,9.68,18,0.088,0,0.375,0.386,78,45,57,2.24,0,0,P,,,1,,9/13/93,9/16/93,9,1993,67.76,83.03,20.76,65.74,72.27,18.07,13.96,15.24,3.81,13.72,14.06,3.52,13,32.6,8.15,7.3,10,2.5,0,1.59
149,2,10/8/93 12:50,10/8/93 20:25,1,0.232,0.252,0.186,0.176,0.114,0.073,0.154,7.583,0.031,0,0.073,0.073,55,31,43,0.21,0,0,P,,,1,,10/8/93,10/9/93,10,1993,1.95,3.87,1.94,0.1,0.17,0.08,0.28,0.55,0.28,0.02,0.03,0.02,5.2,10.3,5.15,0.3,0.5,0.25,0,0.23
150,2,10/15/93 11:00,10/15/93 19:50,1,0.307,0.432,0.294,0.268,0.196,0.158,0.378,8.833,0.035,0,0,0,61,43,54,0.23,0,0,P,,,1,,10/15/93,10/16/93,10,1993,3.24,6.04,3.02,0.75,1.06,0.53,0.36,0.7,0.35,0.04,0.06,0.03,5.4,10.8,5.4,0.2,0.4,0.2,0,0.31
