storm_num,num_days,num_events,theisen,p5max,p10max,p15max,p30max,p60max,ei,duration,intense,ap_1day,ap_2day,ap_3day,tmax,tmin,tmean,nws_prec,nws_snow,melt_snow,p,s,m,event_type,sweq,julian,sinJulian,cosJulian,month,year,ptot_max,ptot_tot,ptot_avg,pstorm_max,pstorm_tot,pstorm_avg,stot_max,stot_tot,stot_avg,sstorm_max,sstorm_tot,sstorm_avg,logptotmax,logptottot,logptotavg,logpstormmax,logpstormtot,logpstormavg,logstotmax,logstottot,logstotavg,logsstormmax,logsstormtot,logsstormavg,qtot_max,qtot_tot,qtot_avg,qstorm_max,qstorm_tot,qstorm_avg,melt_water,total_water
200,5,1,0.549,0.096,0.096,0.096,0.082,0.078,0.245,19.17,0.029,0,0.01,0.01,62,37,46,0.78,0,0,P,,,1,,116,0.91060463,-0.413278608,4,1995,4.32,14.29,2.86,3.06,7.73,1.55,0.19,0.67,0.13,0.12,0.29,0.06,0.636487896,1.155336037,0.457881897,0.487138375,0.888740961,0.193124598,-0.698970004,-0.167491087,-0.853871964,-0.886056648,-0.522878745,-1.15490196,9.5,36.1,7.22,4.9,11.5,2.3,0,0.55
202,3,1,0.365,1.944,1.47,1.124,0.572,0.29,1.817,11.25,0.032,0.017,0.017,0.754,78,45,57,0.15,0,0,P,,,1,,133,0.752666828,-0.658401585,5,1995,2.53,6.59,2.2,0.83,1.2,0.4,0.19,0.44,0.15,0.06,0.09,0.03,0.404833717,0.819543936,0.344392274,-0.075720714,0.08278537,-0.387216143,-0.698970004,-0.346787486,-0.795880017,-1.15490196,-1,-1.397940009,7,18.3,6.1,2.2,3.2,1.07,0,0.37
203,4,1,0.59,0.408,0.33,0.332,0.236,0.177,0.851,14.83,0.04,0,0,0.198,68,48,58,0.66,0,0,P,,,1,,147,0.573772268,-0.819014887,5,1995,1.94,6.45,1.61,0.77,1.12,0.28,0.1,0.34,0.08,0.04,0.06,0.02,0.290034611,0.810232518,0.209515015,-0.107905397,0.053078443,-0.537602002,-0.958607315,-0.455931956,-1.045757491,-1.301029996,-1.15490196,-1.522878745,4.5,15.3,3.83,1.5,3.1,0.78,0,0.59
205,2,1,0.256,1.236,1.236,0.88,0.456,0.25,1.035,1.83,0.14,0,0,0,78,62,71,0.01,0,0,P,,,1,,177,0.09453675,-0.995521372,6,1995,0.75,1.45,0.72,0.05,0.05,0.03,0.03,0.06,0.03,0,0,0,-0.119186408,0.164352856,-0.13667714,-1.22184875,-1.22184875,-1.397940009,-1.397940009,-1.15490196,-1.397940009,-2,-2,-2,1.9,3.6,1.8,0.2,0.2,0.1,0,0.26
207,3,1,0.369,1.92,1.32,0.9,0.502,0.328,1.535,9.92,0.037,0,0.02,0.02,73,48,63,0.32,0,0,P,,,1,,186,-0.060213277,-0.998185534,7,1995,0.87,2.45,0.82,0.14,0.28,0.09,0.03,0.09,0.03,0,0,0,-0.055517328,0.390935107,-0.080921908,-0.823908741,-0.537602002,-1,-1.397940009,-1,-1.397940009,-2,-2,-2,2.5,7,2.33,0.5,0.8,0.27,0,0.37
208,3,1,0.835,1.164,1.026,0.976,0.618,0.408,4.019,4.42,0.189,0,0,0,105,62,78,0.56,0,0,P,,,1,,196,-0.23030567,-0.973118337,7,1995,0.8,2.24,0.75,0.25,0.57,0.19,0.04,0.11,0.04,0.01,0.02,0.01,-0.091514981,0.352182518,-0.119186408,-0.585026652,-0.236572006,-0.698970004,-1.301029996,-0.920818754,-1.301029996,-1.698970004,-1.522878745,-1.698970004,3,8.4,2.8,0.9,2.1,0.7,0,0.84
209,2,1,0.215,0.312,0.228,0.188,0.154,0.091,0.202,11.5,0.019,0,0.031,0.949,84,61,71,0.23,0,0,P,,,1,,200,-0.296712819,-0.954966755,7,1995,0.55,1.07,0.53,0.03,0.03,0.02,0.03,0.06,0.03,0,0,0,-0.251811973,0.033423755,-0.26760624,-1.397940009,-1.397940009,-1.522878745,-1.397940009,-1.15490196,-1.397940009,-2,-2,-2,2.1,4.1,2.05,0.1,0.1,0.05,0,0.22
210,2,1,0.346,0.696,0.552,0.388,0.202,0.16,0.48,11.08,0.031,0,0.215,0.246,83,62,72,0.1,0,0,P,,,1,,203,-0.345612313,-0.938377392,7,1995,0.54,1.06,0.53,0.04,0.05,0.03,0.03,0.06,0.03,0,0,0,-0.259637311,0.029383778,-0.26760624,-1.301029996,-1.22184875,-1.397940009,-1.397940009,-1.15490196,-1.397940009,-2,-2,-2,2.2,4.3,2.15,0.2,0.3,0.15,0,0.35
212,2,1,0.518,0.54,0.516,0.46,0.304,0.187,1.027,9.92,0.052,0,0,0,82,70,76,0.45,0,0,P,,,1,,221,-0.6152846,-0.788305056,8,1995,0.85,1.67,0.83,0.08,0.12,0.06,0.04,0.08,0.04,0,0,0,-0.065501549,0.225309282,-0.075720714,-1.045757491,-0.886056648,-1.15490196,-1.301029996,-1.045757491,-1.301029996,-2,-2,-2,2.3,4.5,2.25,0.2,0.3,0.15,0,0.52
215,4,1,0.871,2.604,2.112,1.724,1.49,0.764,12.149,7.83,0.111,0,0,0,82,47,64,0.41,0,0,P,,,1,,249,-0.91060463,-0.413278608,9,1995,2.07,4.72,1.18,1.34,2.02,0.51,0.03,0.1,0.02,0.01,0.01,0,0.318063335,0.674861141,0.075546961,0.130333768,0.307496038,-0.283996656,-1.397940009,-0.958607315,-1.522878745,-1.698970004,-1.698970004,-2,2.3,7.2,1.8,0.8,1,0.25,0,0.87
216,4,1,0.693,0.216,0.18,0.156,0.138,0.122,0.546,23.33,0.03,0,0.052,0.052,69,43,55,0.64,0,0,P,,,1,,261,-0.976010551,-0.21772323,9,1995,0.41,1.41,0.35,0.08,0.18,0.05,0.03,0.09,0.02,0.01,0.01,0,-0.37675071,0.152288344,-0.443697499,-1.045757491,-0.721246399,-1.22184875,-1.397940009,-1,-1.522878745,-1.698970004,-1.698970004,-2,2,6.9,1.73,0.3,0.7,0.18,0,0.69
217,2,1,0.18,0.096,0.096,0.084,0.074,0.05,0.07,12.08,0.015,0,0,0,62,44,53,0.13,0,0,P,,,1,,276,-0.999250011,0.038722281,10,1995,0.25,0.49,0.24,0.05,0.09,0.05,0.02,0.04,0.02,0,0,0,-0.585026652,-0.301029996,-0.602059991,-1.22184875,-1,-1.22184875,-1.522878745,-1.301029996,-1.522878745,-2,-2,-2,1.5,3,1.5,0.1,0.2,0.1,0,0.18
218,3,1,1.233,0.456,0.456,0.444,0.4,0.367,3.554,12.08,0.102,0.025,0.221,0,58,44,52,1.33,0,0,P,,,1,,278,-0.997324973,0.07309513,10,1995,8,8.83,2.94,7.72,7.99,2.66,0.5,0.56,0.19,0.48,0.5,0.17,0.903632516,0.946452265,0.469822016,0.888179494,0.903089987,0.426511261,-0.292429824,-0.244125144,-0.698970004,-0.30980392,-0.292429824,-0.744727495,3.6,7.8,2.6,2,3,1,0,1.23
219,1,1,0.518,0.444,0.324,0.316,0.292,0.224,1.015,8,0.065,0,0,0.011,65,45,55,0,0,0,,,,1,,292,-0.951056516,0.309016994,10,1995,0.36,0.36,0.36,0.03,0.03,0.03,0.02,0.02,0.02,0,0,0,-0.431798276,-0.431798276,-0.431798276,-1.397940009,-1.397940009,-1.397940009,-1.522878745,-1.522878745,-1.522878745,-2,-2,-2,1.7,1.7,1.7,0.2,0.2,0.1,0,0.52
221,3,1,1.053,0.42,0.312,0.292,0.268,0.235,1.758,23.83,0.044,0,0.015,0.177,54,32,45,1.74,0,0,P,,,1,,300,-0.89963087,0.436651232,10,1995,2.8,6.5,2.17,2.39,5.17,1.72,0.27,0.62,0.21,0.24,0.52,0.17,0.44870632,0.813580989,0.338456494,0.380211242,0.71432976,0.238046103,-0.552841969,-0.200659451,-0.657577319,-0.602059991,-0.27572413,-0.744727495,5.6,14.8,4.93,3.2,7.2,2.4,0,1.05
222,3,1,1.51,0.576,0.462,0.388,0.284,0.24,2.737,29,0.052,0,0,1.053,56,34,43,1.5,0,0,P,,,1,,304,-0.867456355,0.497513289,10,1995,48.72,95.83,31.94,42.99,83.86,27.95,9.86,16.84,5.61,9.52,16.12,5.37,1.687796411,1.981546805,1.504470862,1.633468456,1.923606643,1.446537167,0.994317153,1.226599905,0.749736316,0.979092901,1.207634367,0.730782276,18,32.8,10.93,9.2,12.4,4.13,0,1.51
223,2,1,0.163,0.108,0.066,0.044,0.04,0.03,0.032,26.83,0.006,0,0.012,0.012,36,20,31,0.17,0.5,0,P,S,,1,15,321,-0.687052767,0.726607525,11,1995,0.76,1.45,0.72,0.07,0.07,0.04,0.07,0.13,0.07,0.01,0.01,0.01,-0.113509275,0.164352856,-0.13667714,-1.096910013,-1.096910013,-1.301029996,-1.096910013,-0.853871964,-1.096910013,-1.698970004,-1.698970004,-1.698970004,3.2,6.1,3.05,0.3,0.3,0.15,0,0.16
226,5,1,0.368,0.192,0.126,0.1,0.072,0.05,0.138,24.42,0.015,0,0,0,37,8,25,0.54,2.5,5,P,S,M,2,20.7,347,-0.304921225,0.952377576,12,1995,0.51,2.45,0.49,0.03,0.06,0.01,0.06,0.27,0.05,0.01,0.01,0,-0.283996656,0.390935107,-0.301029996,-1.397940009,-1.15490196,-1.698970004,-1.15490196,-0.552841969,-1.22184875,-1.698970004,-1.698970004,-2,2.5,12,2.4,0.2,0.3,0.06,1.04,1.4
227,3,1,0.43,0.252,0.228,0.22,0.154,0.103,0.375,26.33,0.016,0,0,0,46,1,32,0.49,0.3,2,P,S,M,2,28.61,17,0.288482433,0.957485188,1,1996,73.34,119.31,39.77,53.77,79.81,26.6,6.48,7.48,2.49,6.27,7.01,2.34,1.865400118,2.076713245,1.599664779,1.730620798,1.902111723,1.425044875,0.812244697,0.874481818,0.397940009,0.797959644,0.846337112,0.371067862,44,66.8,22.27,30,36.5,12.17,0.57,1
230,5,1,0.256,0.252,0.198,0.152,0.094,0.071,0.134,9.67,0.026,0.005,0.005,0.005,48,11,32,0.28,0,N,P,,M,2,33.97,39,0.622046748,0.782980104,2,1996,88.65,194.06,38.81,83.52,171.18,34.24,2.72,5.31,1.06,2.39,4,0.8,1.947727727,2.287958406,1.589055531,1.921842481,2.233478392,1.534660576,0.436162647,0.725911632,0.029383778,0.380211242,0.603144373,-0.091514981,33,92,18.4,28,57.8,11.56,na,na
232,5,1,0.332,0.444,0.24,0.16,0.114,0.079,0.209,21.83,0.015,0.038,0.038,0.038,40,4,26,0.81,0,0,P,,,1,,57,0.831170626,0.556017437,2,1996,68.8,140.02,28,39.14,49.71,9.94,9.15,15.38,3.08,6.83,8.31,1.66,1.837651558,2.146221089,1.447313109,1.592731766,1.69653112,0.997823081,0.961895474,1.18723862,0.489958479,0.835056102,0.920123326,0.222716471,28,80.9,16.18,11,21.3,4.26,0,0.33
235,4,1,0.271,0.252,0.216,0.184,0.138,0.082,0.211,11.67,0.023,0,0,0.068,41,17,31,0.68,1,0,P,S,,1,5,94,0.998879716,-0.047321388,4,1996,7.7,21.96,5.49,4.2,9.49,2.37,0.54,1.43,0.36,0.32,0.65,0.16,0.887054378,1.341830057,0.740362689,0.624282096,0.977723605,0.376576957,-0.259637311,0.158362492,-0.431798276,-0.48148606,-0.180456064,-0.769551079,12,39.1,9.78,5.5,10.3,2.58,0,0.27
236,3,1,0.391,0.468,0.462,0.46,0.404,0.275,1.071,14.08,0.028,0,0.004,0.004,51,28,36,0.83,3.5,0,P,S,,1,12,105,0.972118197,-0.23449139,4,1996,9.4,11.96,3.99,8.49,9.22,3.07,0.66,0.87,0.29,0.58,0.63,0.21,0.973589623,1.07809415,0.602059991,0.929418926,0.965201701,0.488550717,-0.173925197,-0.055517328,-0.522878745,-0.229147988,-0.193820026,-0.657577319,13,26.2,8.73,7,8.2,2.73,0,0.39
238,3,1,0.115,0.168,0.138,0.112,0.086,0.052,0.052,16.42,0.007,0,0,0.142,62,30,45,0.12,0,0,P,,,1,,116,0.91060463,-0.413278608,4,1996,1.78,5.11,1.7,0.31,0.39,0.13,0.09,0.27,0.09,0.01,0.01,0,0.252853031,0.709269961,0.23299611,-0.494850022,-0.397940009,-0.853871964,-1,-0.552841969,-1,-1.698970004,-1.698970004,-2,6.9,19.8,6.6,1.2,1.5,0.5,0,0.12
241,2,1,0.114,0.096,0.06,0.056,0.038,0.024,0.022,12.17,0.009,0,0,0.636,55,38,46,0.12,0,0,P,,,1,,135,0.729557554,-0.683919422,5,1996,1.47,2.72,1.36,0.31,0.4,0.2,0.09,0.17,0.09,0.01,0.01,0.01,0.170261715,0.436162647,0.136720567,-0.494850022,-0.387216143,-0.677780705,-1,-0.744727495,-1,-1.698970004,-1.698970004,-1.698970004,6.2,12.2,6.1,0.4,0.6,0.3,0,0.11
242,2,1,0.214,0.156,0.156,0.148,0.126,0.093,0.152,6.58,0.033,0,0,0,85,52,68,0.29,0,0,P,,,1,,141,0.655156357,-0.755493314,5,1996,0.93,1.84,0.92,0.1,0.18,0.09,0.07,0.14,0.07,0.01,0.02,0.01,-0.026872146,0.267171728,-0.031517051,-0.958607315,-0.721246399,-1,-1.096910013,-0.823908741,-1.096910013,-1.698970004,-1.522878745,-1.698970004,5.2,10.1,5.05,0.5,0.7,0.35,0,0.21
243,2,1,0.178,0.192,0.144,0.112,0.106,0.072,0.103,4.92,0.036,0.033,0.274,0.274,82,40,56,0.23,0,0,P,,,1,,144,0.6152846,-0.788305056,5,1996,0.81,1.6,0.8,0.07,0.12,0.06,0.07,0.13,0.06,0.01,0.01,0.01,-0.086186148,0.206825876,-0.091514981,-1.096910013,-0.886056648,-1.15490196,-1.096910013,-0.853871964,-1.15490196,-1.698970004,-1.698970004,-1.698970004,4.8,9.4,4.7,0.3,0.4,0.2,0,0.18
244,4,1,1.415,0.852,0.84,0.708,0.54,0.411,5.34,13.33,0.106,0,0,0,82,44,58,1.77,0,0,P,,,1,,153,0.486272707,-0.873807104,6,1996,34,51.17,12.79,28,30.12,7.53,3.5,5.34,1.33,3.02,3.78,0.95,1.531606632,1.709100282,1.10720997,1.447313109,1.478999132,0.877371346,0.545307116,0.728353782,0.127104798,0.481442629,0.57863921,-0.017728767,18,40.8,10.2,13.8,22.2,5.55,0,1.42
246,5,1,3.026,0.78,0.726,0.644,0.596,0.461,12.691,40.92,0.074,0,0,0,84,49,59,2.81,0,0,P,,,1,,168,0.24702218,-0.969009826,6,1996,285.29,478.99,95.8,282.21,450.97,90.19,32.27,46.67,9.33,32.16,44.96,8.99,2.455301772,2.680335513,1.98141084,2.450587788,2.654157282,1.955206538,1.508933526,1.669130847,0.970346876,1.507451061,1.652922888,0.954242509,93,253.1,50.62,86.9,206.8,41.36,0,3.03
247,4,1,0.59,2.04,1.416,1.316,0.838,0.482,4.184,2.33,0.253,0,0.033,0.033,87,54,69,0.61,0,0,P,,,1,,184,-0.02581844,-0.999666649,7,1996,3.14,9.37,2.34,0.75,1.99,0.5,0.07,0.27,0.07,0.01,0.02,0.01,0.498310554,0.972202838,0.371067862,-0.119186408,0.301029996,-0.292429824,-1.096910013,-0.552841969,-1.096910013,-1.698970004,-1.522878745,-1.698970004,4.5,15.9,3.98,1,2.3,0.58,0,0.59
248,2,1,0.344,1.068,0.828,0.756,0.528,0.337,1.446,1.17,0.295,0,0.04,0.04,80,53,66,0.09,0,0,P,,,1,,191,-0.145799197,-0.989314204,7,1996,0.76,1.48,0.74,0.11,0.11,0.06,0.06,0.12,0.06,0.01,0.02,0.01,-0.113509275,0.173186268,-0.124938737,-0.920818754,-0.920818754,-1.15490196,-1.15490196,-0.886056648,-1.15490196,-1.698970004,-1.522878745,-1.698970004,3.3,6.3,3.15,0.3,0.3,0.15,0,0.34
251,3,1,0.465,0.48,0.444,0.344,0.332,0.3,1.11,6.33,0.073,0,0.469,0.628,84,54,68,0.47,0,0,P,,,1,,200,-0.296712819,-0.954966755,7,1996,0.63,1.81,0.6,0.1,0.22,0.07,0.05,0.13,0.04,0.01,0.01,0,-0.193820026,0.260071388,-0.214670165,-0.958607315,-0.638272164,-1.096910013,-1.22184875,-0.853871964,-1.301029996,-1.698970004,-1.698970004,-2,3.4,9.7,3.23,0.6,1.2,0.4,0,0.47
252,5,1,0.325,0.984,0.786,0.628,0.362,0.195,0.85,10.08,0.032,0.013,0.013,0.013,78,57,67,0.64,0,0,P,,,1,,210,-0.455906694,-0.890027576,7,1996,0.45,2.12,0.42,0.04,0.13,0.03,0.03,0.17,0.03,0,0,0,-0.337242168,0.328379603,-0.366531544,-1.301029996,-0.853871964,-1.397940009,-1.397940009,-0.744727495,-1.397940009,-2,-2,-2,2.6,12.5,2.5,0.3,0.8,0.16,0,0.33
253,3,1,0.978,2.244,1.866,1.504,0.966,0.749,8.056,6.58,0.149,0.005,0.005,0.005,93,61,73,0.87,0,0,P,,,1,,218,-0.573772268,-0.819014887,8,1996,0.49,1.24,0.41,0.13,0.17,0.06,0.05,0.12,0.04,0.02,0.03,0.01,-0.301029996,0.096910013,-0.37675071,-0.853871964,-0.744727495,-1.15490196,-1.22184875,-0.886056648,-1.301029996,-1.522878745,-1.397940009,-1.698970004,3.4,8.7,2.9,0.8,1.1,0.37,0,0.98
254,2,1,0.687,1.512,1.35,0.92,0.486,0.3,2.7,18.58,0.037,0,0,0,84,60,72,0.48,0,0,P,,,1,,232,-0.752666828,-0.658401585,8,1996,0.39,0.75,0.38,0.15,0.27,0.14,0.03,0.06,0.03,0.01,0.02,0.01,-0.397940009,-0.119186408,-0.408935393,-0.795880017,-0.552841969,-0.823908741,-1.397940009,-1.15490196,-1.397940009,-1.698970004,-1.522878745,-1.698970004,2.3,4.6,2.3,0.7,1.4,0.7,0,0.69
255,2,1,1.097,8.328,4.164,2.776,1.388,0.696,13.472,48.67,0.023,0.019,0.019,0.019,79,65,71,0.18,0,0,P,,,1,,252,-0.930723931,-0.365722523,9,1996,0.5,0.98,0.49,0.04,0.07,0.04,0.04,0.08,0.04,0,0,0,-0.292429824,-0.004364805,-0.301029996,-1.301029996,-1.096910013,-1.301029996,-1.301029996,-1.045757491,-1.301029996,-2,-2,-2,2.2,4.4,2.2,0.2,0.4,0.2,0,1.1
256,2,1,1.211,0.528,0.366,0.316,0.258,0.225,1.968,19.25,0.063,0,0.035,0.035,65,54,60,0.89,0,0,P,,,1,,270,-0.997917161,-0.064508449,9,1996,1.09,1.63,0.82,0.62,0.69,0.35,0.05,0.09,0.04,0.01,0.01,0.01,0.041392685,0.214843848,-0.080921908,-0.200659451,-0.15490196,-0.443697499,-1.22184875,-1,-1.301029996,-1.698970004,-1.698970004,-1.698970004,3.2,5.9,2.95,0.6,0.7,0.35,0,1.21
257,3,1,0.143,0.312,0.246,0.184,0.114,0.065,0.099,6.75,0.021,0,0,0,75,39,55,0.12,0,0,P,,,1,,280,-0.994217907,0.107381347,10,1996,0.25,0.69,0.23,0.02,0.04,0.01,0.03,0.08,0.03,0,0,0,-0.585026652,-0.15490196,-0.619788758,-1.522878745,-1.301029996,-1.698970004,-1.397940009,-1.045757491,-1.397940009,-2,-2,-2,1.9,5.6,1.87,0,0,0,0,0.14
258,2,1,0.295,0.252,0.204,0.204,0.142,0.1,0.244,12,0.025,0,0,0,67,43,58,0.51,0,0,P,,,1,,291,-0.956234827,0.292600336,10,1996,0.31,0.59,0.3,0.06,0.09,0.05,0.03,0.06,0.03,0.01,0.02,0.01,-0.494850022,-0.22184875,-0.508638306,-1.15490196,-1,-1.22184875,-1.397940009,-1.15490196,-1.397940009,-1.698970004,-1.522878745,-1.698970004,2.2,4.2,2.1,0.4,0.6,0.3,0,0.3
259,3,1,0.975,0.48,0.408,0.384,0.35,0.229,2.173,12.33,0.079,0,0,0,57,39,48,1.25,0,0,P,,,1,,296,-0.927541684,0.373719715,10,1996,1.57,3.42,1.14,0.32,0.68,0.23,0.07,0.15,0.05,0.02,0.03,0.01,0.198657087,0.53529412,0.06069784,-0.48148606,-0.161150909,-0.619788758,-1.096910013,-0.795880017,-1.22184875,-1.522878745,-1.397940009,-1.698970004,3.3,8.2,2.73,0.8,1.5,0.5,0,0.98
260,5,1,1.215,0.432,0.354,0.34,0.258,0.209,2.031,20.17,0.06,0,0,0.005,57,21,37,1.19,0,0,P,,,1,,303,-0.875891705,0.482507742,10,1996,3.4,9.2,1.84,1.8,2.7,0.54,0.17,0.61,0.12,0.07,0.13,0.03,0.532754379,0.96425963,0.267171728,0.257678575,0.432969291,-0.259637311,-0.744727495,-0.207608311,-0.886056648,-1.096910013,-0.853871964,-1.397940009,5.7,20.2,4.04,2.3,3.8,0.76,0,1.22
261,3,1,0.102,0.18,0.144,0.124,0.086,0.054,0.049,5.08,0.02,0,0,0,55,32,44,0.25,0,0,P,,,1,,311,-0.801361088,0.598180914,11,1996,0.76,2.21,0.74,0.09,0.14,0.05,0.1,0.28,0.09,0.01,0.01,0,-0.113509275,0.346352974,-0.124938737,-1,-0.823908741,-1.22184875,-0.958607315,-0.537602002,-1,-1.698970004,-1.698970004,-2,3.1,9.1,3.03,0.2,0.4,0.13,0,0.1
262,4,1,0.385,0.12,0.12,0.1,0.09,0.075,0.199,14.92,0.026,0.005,0.02,0.035,43,16,31,0.52,2,0,P,S,,1,,334,-0.508670944,0.860961016,11,1996,0.43,1.5,0.38,0.19,0.26,0.07,0.11,0.37,0.09,0.04,0.07,0.02,-0.356547324,0.178976947,-0.408935393,-0.698970004,-0.568636236,-1.096910013,-0.920818754,-0.420216403,-1,-1.301029996,-1.096910013,-1.522878745,3.3,11.2,2.8,1.3,2,0.5,0,0.39
263,4,1,0.209,0.312,0.288,0.208,0.16,0.099,0.195,7.75,0.027,0.013,0.08,0.089,42,19,30,0.16,0,0,P,,,1,,349,-0.271958158,0.962309077,12,1996,0.56,2.18,0.55,0.04,0.1,0.03,0.06,0.24,0.06,0.01,0.02,0.01,-0.244125144,0.340444115,-0.251811973,-1.301029996,-0.958607315,-1.397940009,-1.15490196,-0.602059991,-1.15490196,-1.698970004,-1.522878745,-1.698970004,2.8,10.9,2.73,0.2,0.5,0.13,0,0.21
264,5,1,0.326,0.312,0.228,0.22,0.148,0.109,0.266,24.92,0.013,0,0,0,39,-5,21,0.63,3,1,P,S,M,2,8,357,-0.137278772,0.990532452,12,1996,0.5,2.36,0.47,0.06,0.16,0.03,0.05,0.25,0.05,0,0,0,-0.292429824,0.374748346,-0.318758763,-1.15490196,-0.769551079,-1.397940009,-1.22184875,-0.585026652,-1.22184875,-2,-2,-2,2.5,11.8,2.36,0.3,0.8,0.16,0.08,0.41
265,3,1,0.13,0.096,0.054,0.056,0.028,0.027,0.018,19.75,0.007,0,0.002,0.31,37,-3,25,0.03,0,0,P,,,1,12,362,-0.051619667,0.998666816,12,1996,0.44,1.32,0.44,0.02,0.04,0.01,0.05,0.15,0.05,0,0,0,-0.346787486,0.123851641,-0.346787486,-1.522878745,-1.301029996,-1.698970004,-1.22184875,-0.795880017,-1.22184875,-2,-2,-2,2.2,6.6,2.2,0.1,0.2,0.07,0,0.13
266,4,1,0.921,1.056,0.966,0.904,0.624,0.403,4.248,18.58,0.05,0,0.018,0.031,39,2,20,0.83,0.4,0,P,S,,1,23.05,4,0.068802427,0.997630305,1,1997,62,119.2,29.8,61.09,111.38,27.85,4.1,8.3,2.08,4.01,7.56,1.89,1.792461731,2.076312688,1.474361976,1.78604121,2.046846204,1.444981112,0.613841822,0.919601024,0.320146286,0.604226053,0.87909588,0.278753601,35,81.5,20.38,31.4,63.3,15.83,0,0.92
272,5,1,0.657,0.168,0.144,0.136,0.11,0.098,0.391,29.92,0.022,0,0,0,39,8,25,1,na,N,P,S,M,2,15.5,51,0.769414827,0.638749422,2,1997,43,95.5,19.1,24.3,31.2,6.24,3,6.51,1.3,2.13,3.16,0.63,1.633569443,1.980048845,1.281260687,1.385784959,1.494293769,0.795880017,0.478566496,0.814247596,0.117271296,0.330413773,0.501059262,-0.193820026,28,81,16.2,11,16.6,3.32,na,na
274,3,1,0.236,0.216,0.156,0.128,0.1,0.086,0.135,5.25,0.045,0.096,0.096,0.119,49,26,36,0.24,0,N,P,,M,2,,68,0.920971288,0.38963045,3,1997,41.66,98.77,32.92,26.49,64.32,21.44,3.58,8.79,2.93,2.94,7.32,2.44,1.6198235,1.994669022,1.517591731,1.423245874,1.808413551,1.331427297,0.555094449,0.944482672,0.46834733,0.469822016,0.865103975,0.389166084,25,63,21,9,25,8.33,na,na
279,3,1,0.109,0.096,0.06,0.052,0.038,0.029,0.021,18.42,0.006,0.007,0.091,0.091,60,19,39,0.21,0,0,P,,,1,,95,0.997917161,-0.064508449,4,1997,2.62,6.69,2.23,1.02,1.51,0.5,0.16,0.43,0.14,0.06,0.09,0.03,0.419955748,0.826074803,0.350248018,0.012837225,0.181843588,-0.292429824,-0.769551079,-0.356547324,-0.823908741,-1.15490196,-1,-1.397940009,8.9,25.1,8.37,2.6,4.6,1.53,0,0.11
280,4,1,0.141,0.156,0.114,0.112,0.094,0.068,0.069,3.17,0.045,0.01,0.032,0.032,60,27,44,0,0,0,,,,1,,103,0.979613692,-0.200890555,4,1997,4.8,15.6,3.9,3.46,8.2,2.05,0.3,0.96,0.24,0.22,0.6,0.15,0.682145076,1.193402903,0.592176757,0.540329475,0.914343157,0.31386722,-0.508638306,-0.013228266,-0.602059991,-0.638272164,-0.214670165,-0.795880017,8.7,31.2,7.8,3.1,7.2,1.8,0,0.14
281,2,1,0.128,0.12,0.108,0.112,0.086,0.082,0.06,2.17,0.059,0,0.004,0.022,52,37,45,0.17,0,0,P,,,1,,114,0.924290722,-0.38168922,4,1997,1.26,2.43,1.22,0.15,0.21,0.11,0.06,0.12,0.06,0,0,0,0.103803721,0.387389826,0.089905111,-0.795880017,-0.657577319,-0.920818754,-1.15490196,-0.886056648,-1.15490196,-2,-2,-2,4.8,9.3,4.65,0.5,0.7,0.35,0,0.13
283,2,1,0.11,0.192,0.156,0.152,0.136,0.11,0.091,1,0.11,0,0.308,1.52,71,38,56,0.16,0,0,P,,,1,,125,0.835925479,-0.548842958,5,1997,3.52,6.42,3.21,0.54,0.54,0.27,0.2,0.36,0.18,0.04,0.04,0.02,0.547774705,0.808210973,0.507855872,-0.259637311,-0.259637311,-0.552841969,-0.677780705,-0.431798276,-0.721246399,-1.301029996,-1.301029996,-1.522878745,7.4,14,7,0.8,0.8,0.4,0,0.11
284,4,1,0.457,0.444,0.39,0.368,0.276,0.225,0.791,6.75,0.068,0,0.158,0.233,71,38,53,0.52,0,0,P,,,1,,127,0.816538051,-0.577291617,5,1997,4.9,12.43,3.11,2.54,4.77,1.19,0.31,0.72,0.18,0.19,0.34,0.09,0.691081492,1.09482038,0.494154594,0.40654018,0.679427897,0.079181246,-0.494850022,-0.13667714,-0.721246399,-0.698970004,-0.455931956,-1,8.8,28.4,7.1,3,5.2,1.3,0,0.46
285,4,1,0.325,0.264,0.18,0.136,0.078,0.05,0.134,28.33,0.011,0,0,0,55,36,44,0.3,0,0,P,,,1,,134,0.741222011,-0.671259958,5,1997,1.42,5.48,1.37,0.07,0.17,0.04,0.1,0.33,0.08,0.03,0.06,0.02,0.155336037,0.739572344,0.139879086,-1.096910013,-0.744727495,-1.301029996,-0.958607315,-0.468521083,-1.045757491,-1.397940009,-1.15490196,-1.522878745,5.5,21.2,5.3,0.2,0.4,0.1,0,0.33
286,4,1,0.565,0.48,0.402,0.376,0.32,0.261,1.165,13.42,0.042,0,0,0.073,67,42,54,0.41,0,0,P,,,1,,148,0.559589262,-0.828770087,5,1997,6.6,17.57,4.39,4.03,10.45,2.61,0.42,0.97,0.24,0.34,0.71,0.18,0.820201459,1.245018871,0.643452676,0.606381365,1.019531685,0.418301291,-0.366531544,-0.008773924,-0.602059991,-0.455931956,-0.142667504,-0.721246399,5.3,17.5,4.38,1.3,3.1,0.78,0,0.57
