date	phos_tot	solids_tot	q_tot	phos_storm	solids_storm	q_storm
2/15/1994	2.31	0.58	9.7	0.01	0	0.2
2/16/1994	2.26	0.57	9.5	0	0	0
2/17/1994	2.38	0.6	10	0.12	0.03	0.5
2/18/1994	90.07	41.63	16	87.81	41.06	2
2/19/1994	2852.11	1484.47	124	2843.3	1481.59	110
2/20/1994	21.27	6.72	14	12.46	3.84	0
2/21/1994	8.81	2.88	12	0	0	2
2/22/1994	8.25	2.59	11	1.4	0.64	1
2/23/1994	7.09	2.12	10	0.24	0.17	0
2/24/1994	6.85	1.95	10	0	0	0
2/25/1994	6.63	1.79	10	0.44	0.27	0
2/26/1994	6.4	1.65	10	0.21	0.13	0
2/27/1994	6.19	1.52	10	0	0	0
2/28/1994	6.12	1.42	10	0.55	0.25	0
3/1/1994	5.77	1.28	10	0.2	0.11	0
3/2/1994	5.57	1.17	10	0	0	0
3/3/1994	8.45	2.46	11	0	0	1
3/4/1994	773.78	373.66	42	765.33	371.2	32
3/5/1994	428.61	127.16	31	420.16	124.7	18
3/6/1994	53.38	16.39	19	45.84	14	6
3/7/1994	9.55	3.38	13	2.01	0.99	0
3/8/1994	7.54	2.39	11	0	0	0
3/9/1994	7.05	2.06	11	0.86	0.5	0
3/10/1994	6.65	1.81	11	0.46	0.25	0
3/11/1994	6.19	1.56	10	0	0	0
3/12/1994	6.38	1.48	11	0.37	0.18	1
3/13/1994	6.01	1.3	11	0	0	1
3/14/1994	10.04	3.33	12	4.03	2.03	1
3/15/1994	7.67	2.07	12	1.91	0.69	1
3/16/1994	6.36	1.5	11	0.6	0.12	0
3/17/1994	5.76	1.38	10	0	0	0
3/18/1994	5.31	1.29	10	0.34	0.07	0
3/19/1994	4.97	1.22	11	0	0	1
3/20/1994	7.09	2.41	12	2.12	1.19	0
3/21/1994	7.63	2.87	12	1.89	0.77	0
3/22/1994	6.54	2.42	12	0.8	0.32	0
3/23/1994	5.74	2.1	12	0	0	1
3/24/1994	4.89	1.77	11	1.09	0.43	0
3/25/1994	4.13	1.47	11	0.33	0.13	0
3/26/1994	3.8	1.34	11	0	0	0
3/27/1994	3.4	1.19	11	0.85	0.32	0
3/28/1994	2.96	1.02	11	0.41	0.15	0
3/29/1994	2.55	0.87	10	0	0	0
3/30/1994	2.25	0.76	10	0.07	0.02	0
3/31/1994	2.22	0.75	10	0.04	0.01	0
4/1/1994	2.18	0.74	10	0	0	0.3
4/2/1994	2.13	0.72	9.9	0.04	0.01	0.2
4/3/1994	2.09	0.71	9.7	0	0	0
4/4/1994	4.08	1.31	11	1.99	0.6	0
4/5/1994	5.82	1.48	11	1.3	0.27	0
4/6/1994	5.01	1.3	11	0.49	0.09	0
4/7/1994	4.52	1.21	11	0	0	0
4/8/1994	4.11	1.13	11	1.06	0.24	0
4/9/1994	3.61	1.02	11	0.56	0.13	0
4/10/1994	3.05	0.89	10	0	0	0.1
4/11/1994	2.71	0.81	9.9	0	0	0
4/12/1994	18.12	11.32	15	15.41	10.51	5.1
4/13/1994	12.51	5.02	13	9.8	4.21	1
4/14/1994	8.59	2.93	12	0	0	0
4/15/1994	132.47	65.18	22	123.88	62.25	10
4/16/1994	28.47	4.78	14	19.88	1.85	2
4/17/1994	21.61	3.25	13	7.39	0.56	1
4/18/1994	17.81	3.01	12	3.59	0.32	0
4/19/1994	14.22	2.69	11	0	0	0
4/20/1994	11.74	2.49	11	3.13	0.19	0
4/21/1994	10.08	2.4	11	1.47	0.1	0
4/22/1994	8.61	2.3	11	0	0	0
4/23/1994	7.34	2.2	11	0	0	0
4/24/1994	8.69	3.08	12	1.35	0.88	1
4/25/1994	118.1	55.41	25	110.76	53.21	5
4/26/1994	2944.06	1899.74	59	2897.06	1880.84	39
4/27/1994	64.74	22.84	20	17.74	3.94	0
4/28/1994	47	18.9	19	0	0	2
4/29/1994	48.15	22.56	20	35.22	15.51	3
4/30/1994	16.68	10.01	17	3.75	2.96	0
5/1/1994	12.93	7.05	15	0	0	2
5/2/1994	10.24	5.08	14	2.88	2	1
5/3/1994	8.11	3.66	13	0.75	0.58	0
5/4/1994	7.36	3.08	13	0	0	1
5/5/1994	6.71	2.62	13	1.48	0.84	1
5/6/1994	5.85	2.13	12	0.62	0.35	0
5/7/1994	5.23	1.78	12	0	0	1
5/8/1994	4.64	1.47	12	0.91	0.44	1
5/9/1994	4.19	1.24	11	0.46	0.21	0
5/10/1994	3.73	1.03	11	0	0	0
5/11/1994	8.1	3.1	13	3.74	1.82	2
5/12/1994	5.32	1.71	12	0.96	0.43	1
5/13/1994	4.36	1.28	11	0	0	0
5/14/1994	5.91	2.21	12	1.52	1	1
5/15/1994	5.95	1.98	12	1.56	0.77	1
5/16/1994	4.39	1.21	11	0	0	0
5/17/1994	3.62	0.97	11	0.19	0.05	0
5/18/1994	3.47	0.93	11	0.04	0.01	0
5/19/1994	3.43	0.92	11	0	0	1
5/20/1994	3.43	0.91	11	0.05	0.01	1
5/21/1994	3.38	0.9	10	0	0	0
5/22/1994	3.46	0.92	11	0.08	0.02	0
5/23/1994	4.96	1.81	11	0	0	0
5/24/1994	6.91	3.22	11	1.95	1.41	0
5/25/1994	6.52	3.1	11	1.56	1.29	1
5/26/1994	6.06	2.94	11	1.05	0.4	1
5/27/1994	5.35	2.65	10	0.34	0.11	0
5/28/1994	5.01	2.54	10	0	0	0
5/29/1994	4.74	2.45	10	0	0	0
5/30/1994	5.93	2.93	11	1.19	0.48	1
5/31/1994	8.22	3.24	11	3.48	0.79	1.4
6/1/1994	6.46	2.52	9.9	0.98	0.29	0.3
6/2/1994	5.9	2.35	9.6	0.42	0.12	0
6/3/1994	5.48	2.23	9.3	0	0	0
6/4/1994	5.21	2.18	9.3	0	0	0
6/5/1994	15.95	6.37	12	10.74	4.19	2.7
6/6/1994	8.77	3.2	10	3.56	1.02	0
6/7/1994	8.45	2.9	10	1.38	0.74	0
6/8/1994	7.88	2.56	10	0.81	0.4	0
6/9/1994	7.07	2.16	9.5	0	0	0.2
6/10/1994	6.8	1.96	9.5	0.6	0.35	0.2
6/11/1994	6.36	1.73	9.3	0.16	0.12	0
6/12/1994	6.2	1.61	9.2	0	0	0
6/13/1994	11.71	4.1	11	5.03	1.98	1.8
6/14/1994	8.13	2.78	9.5	1.45	0.66	0.3
6/15/1994	6.68	2.12	9.1	0	0	0.3
6/16/1994	5.64	1.64	9	1.57	0.64	0.2
6/17/1994	4.69	1.25	8.8	0.62	0.25	0
6/18/1994	4.07	1	8.9	0	0	0
6/19/1994	3.57	0.8	9.2	1.09	0.33	0.3
6/20/1994	2.98	0.61	9	0.5	0.14	0.1
6/21/1994	2.48	0.47	8.7	0	0	0.3
6/22/1994	2.05	0.35	8.4	0	0	0
6/23/1994	3.95	2.07	9.9	1.9	1.72	1.5
6/24/1994	3.13	1.03	9.5	1.08	0.68	0.4
6/25/1994	2.26	0.62	9.1	0	0	0
6/26/1994	3.5	1.54	9.9	1.24	0.92	0.8
6/27/1994	2.54	0.65	9.1	0.28	0.03	0.1
6/28/1994	2.03	0.36	9	0	0	0
6/29/1994	2.61	0.75	9.5	0.58	0.39	0.5
6/30/1994	2.88	0.93	9.3	0.85	0.57	0.8
7/1/1994	2.55	0.78	8.9	0.5	0.22	0.4
7/2/1994	2.27	0.66	8.5	0.22	0.1	0
7/3/1994	2.05	0.56	8.3	0	0	0
7/4/1994	1.96	0.51	8.6	0	0	0.3
7/5/1994	7.43	3.2	11	5.47	2.69	2.7
7/6/1994	13.24	6.47	13	11.28	5.96	0
7/7/1994	93.75	47.36	17	76.7	42.97	4
7/8/1994	96.84	34.46	18	79.79	30.07	5
7/9/1994	17.05	4.39	12	0	0	2.2
7/10/1994	9.67	2.71	10	1.89	0.41	0.2
7/11/1994	8.55	2.46	9.8	0.77	0.16	0
7/12/1994	7.78	2.3	9.5	0	0	0.2
7/13/1994	7.1	2.14	9.3	0.69	0.25	0
7/14/1994	6.75	2.02	9.3	0.34	0.13	0
7/15/1994	6.41	1.89	9.3	0	0	0.2
7/16/1994	6.02	1.75	9.1	0.74	0.26	0
7/17/1994	5.81	1.67	9.3	0.53	0.18	0.2
7/18/1994	5.28	1.49	8.8	0	0	0.1
7/19/1994	5.04	1.41	8.8	0.72	0.24	0.1
7/20/1994	4.74	1.3	8.7	0.42	0.13	0
7/21/1994	4.32	1.17	8.3	0	0	0.3
7/22/1994	4.08	1.09	8.2	0.59	0.18	0.2
7/23/1994	3.8	1	8	0.31	0.09	0
7/24/1994	3.49	0.91	7.7	0	0	0.1
7/25/1994	3.46	0.89	8	0.16	0.05	0.4
7/26/1994	3.3	0.84	7.6	0	0	0
7/27/1994	3.36	0.86	7.8	0.06	0.02	0
7/28/1994	3.42	0.87	7.9	0.12	0.03	0.1
7/29/1994	3.36	0.85	7.8	0.06	0.01	0
7/30/1994	3.3	0.84	7.6	0	0	0
7/31/1994	3.28	0.83	7.6	0.07	0.03	0
8/1/1994	3.29	0.83	7.6	0.08	0.03	0
8/2/1994	3.21	0.8	7.4	0	0	0
8/3/1994	7.95	2.36	8.8	4	1.37	1.4
8/4/1994	5.09	1.5	8.2	1.14	0.51	0.8
8/5/1994	3.95	0.99	7.5	0	0	0.1
8/6/1994	3.73	0.93	7.4	0.31	0.07	0
8/7/1994	3.55	0.89	7.4	0.13	0.03	0
8/8/1994	3.42	0.86	7.4	0	0	0.2
8/9/1994	3.21	0.8	7.2	0	0	0
8/10/1994	783.38	383.02	63	780.17	382.22	55.8
8/11/1994	28.37	6.55	14	25.16	5.75	3
8/12/1994	14.05	3.58	12	7.88	1.75	1
8/13/1994	8.63	2.51	11	2.46	0.68	0
8/14/1994	6.17	1.83	9.7	0	0	0.7
8/15/1994	5.64	1.5	9.3	0.75	0.45	0.3
8/16/1994	5.23	1.25	9	0.34	0.2	0
8/17/1994	4.89	1.05	8.8	0	0	0
8/18/1994	186.33	95.67	22	175.69	92.25	13.2
8/19/1994	16.43	11.12	13	5.79	7.7	4.2
8/20/1994	10.64	3.42	11	0	0	1.6
8/21/1994	7.84	1.71	10	1.11	0.29	0.6
8/22/1994	7.09	1.52	9.4	0.36	0.1	0
8/23/1994	6.73	1.42	9.3	0	0	0.2
8/24/1994	6.5	1.35	9.4	0.47	0.12	0.3
8/25/1994	6.03	1.23	9.1	0	0	0
8/26/1994	6.1	1.23	9.6	0.07	0	0.7
8/27/1994	5.57	1.11	9.1	0.78	0.19	0.2
8/28/1994	5.2	1.02	8.9	0.41	0.1	0
8/29/1994	4.79	0.92	8.6	0	0	0
8/30/1994	113	38.49	20	104.24	36.53	11.4
8/31/1994	10.41	2.46	11	1.65	0.5	2.4
9/1/1994	8.76	1.96	9.5	0	0	0.2
9/2/1994	8.06	1.85	9.3	0.49	0.01	0
9/3/1994	8.27	1.95	10	0.7	0.11	0.7
9/4/1994	7.57	1.84	9.9	0	0	0.4
9/5/1994	7.33	1.83	10	1.42	0.27	0.5
9/6/1994	6.46	1.65	9.5	0.55	0.09	0
9/7/1994	5.91	1.56	9.3	0	0	0.5
9/8/1994	5.71	1.54	9.5	1.17	0.24	0.7
9/9/1994	4.97	1.38	8.8	0.43	0.08	0
9/10/1994	4.54	1.3	8.6	0	0	0.1
9/11/1994	4.25	1.25	8.5	0.25	0.05	0
9/12/1994	4	1.2	8.5	0	0	0
9/13/1994	5.28	1.84	9.3	1.28	0.64	0
9/14/1994	821.47	342.57	59	806.05	336.33	49.7
9/15/1994	22.75	10.18	15	7.33	3.94	5.7
9/16/1994	15.42	6.24	13	0	0	2
9/17/1994	9.48	3.45	12	2.35	1.54	1
9/18/1994	7.72	2.41	11	0.59	0.5	0
9/19/1994	7.13	1.91	10	0	0	0
9/20/1994	6.58	1.76	10	0	0	0
9/21/1994	9.85	2.66	11	3.27	0.9	1
9/22/1994	33.44	11.97	16	26.86	10.21	1
9/23/1994	67.02	31.13	19	55.2	27.66	4
9/24/1994	15.25	4.92	15	3.43	1.45	0
9/25/1994	11.82	3.47	14	0	0	2
9/26/1994	10.67	2.85	14	3.57	1.17	2
9/27/1994	8	1.85	12	0.9	0.17	0
9/28/1994	7.1	1.68	12	0	0	1
9/29/1994	6.43	1.55	11	0.92	0.2	0
9/30/1994	5.95	1.47	11	0.44	0.12	0
10/1/2002	2.95	0.31	9	0	0	1
10/2/2002	2.8	0.3	8.5	0.16	0.02	0.5
10/3/2002	2.64	0.28	8	0	0	0
10/4/2002	75	37	24	72.36	36.72	10
10/5/2002	11	3.4	14	4.7	1.7	0
10/6/2002	18	6.2	16	11.7	4.5	2
10/7/2002	6.3	1.7	12	0	0	3.14
10/8/2002	3.3	0.77	10	0.45	0.31	1.14
10/9/2002	2.85	0.46	8.86	0	0	0
10/10/2002	4.6	1.2	10.84	1.75	0.74	1.27
10/11/2002	2.9	0.64	9.57	0.19	0.08	0
10/12/2002	3.3	0.77	10.38	0.59	0.21	0.81
10/13/2002	2.71	0.56	9.29	0	0	0.95
10/14/2002	2.47	0.28	8.69	0.28	0.02	0.35
10/15/2002	2.31	0.27	8.34	0.12	0.01	0
10/16/2002	2.19	0.26	8.11	0	0	0
10/17/2002	2.14	0.26	8.14	0.1	0.01	0.03
10/18/2002	2.23	0.27	8.67	0.19	0.02	0.56
10/19/2002	2.04	0.25	8.15	0	0	0.19
10/20/2002	1.95	0.24	7.96	0	0	0
10/21/2002	2.18	0.27	9.15	0.23	0.03	1.19
10/22/2002	1.99	0.25	8.54	0.04	0.01	0.78
10/23/2002	1.8	0.23	7.93	0.08	0.01	0.17
10/24/2002	1.72	0.22	7.76	0	0	0
10/25/2002	1.73	0.23	8.01	0.01	0.01	0.37
10/26/2002	1.66	0.22	7.89	0.14	0.01	0.25
10/27/2002	1.57	0.21	7.64	0.05	0	0
10/28/2002	1.52	0.21	7.62	0	0	0.15
10/29/2002	1.48	0.21	7.56	0.03	0	0.09
10/30/2002	1.46	0.22	7.47	0.01	0.01	0
10/31/2002	1.45	0.23	7.34	0	0.02	0.07
11/1/2002	1.45	0.24	7.27	0	0	0
11/2/2002	1.47	0.27	7.31	0.02	0.03	0.04
11/3/2002	1.5	0.29	7.37	0.05	0.05	0
11/4/2002	1.57	0.32	7.64	0	0	0.27
11/5/2002	1.63	0.36	7.86	0.06	0.04	0.49
11/6/2002	1.63	0.39	7.81	0.06	0.07	0.06
11/7/2002	1.63	0.41	7.75	0	0	0
11/8/2002	1.68	0.45	7.87	0.05	0.04	0.12
11/9/2002	1.7	0.49	7.93	0.07	0.08	0.3
11/10/2002	1.71	0.53	7.89	0.05	0	0.26
11/11/2002	1.67	0.55	7.63	0.01	0.02	0
11/12/2002	1.66	0.59	7.51	0	0.06	0
11/13/2002	1.69	0.63	7.59	0.02	0	0.08
11/14/2002	1.71	0.64	7.61	0.04	0.01	0.1
11/15/2002	1.67	0.63	7.37	0	0	0.03
11/16/2002	1.68	0.63	7.35	0	0	0.01
11/17/2002	1.7	0.63	7.34	0.02	0	0
11/18/2002	1.73	0.64	7.39	0.05	0.01	0.26
11/19/2002	1.74	0.65	7.38	0.04	0.02	0.25
11/20/2002	1.7	0.63	7.13	0	0	0
11/21/2002	1.74	0.65	7.25	0.04	0.02	0.16
11/22/2002	1.72	0.64	7.09	0	0	0
11/23/2002	1.75	0.65	7.14	0.03	0.01	0.05
11/24/2002	1.75	0.65	7.08	0.03	0.01	0.31
11/25/2002	1.71	0.63	6.87	0.01	0	0.1
11/26/2002	1.7	0.63	6.77	0	0	0
11/27/2002	1.72	0.63	6.76	0.02	0	0
11/28/2002	1.75	0.65	6.84	0	0	0.08
11/29/2002	1.84	0.68	7.1	0.09	0.03	0.34
11/30/2002	1.8	0.66	6.89	0.05	0.01	0.1
12/1/2002	1.8	0.66	6.84	0.09	0.04	0.05
12/2/2002	1.81	0.66	6.79	0.1	0.04	0
12/3/2002	1.71	0.62	6.36	0	0	0.23
12/4/2002	1.77	0.65	6.54	0.1	0.04	0.41
12/5/2002	1.67	0.61	6.13	0	0	0
12/6/2002	1.69	0.62	6.13	0.02	0.01	0.3
12/7/2002	1.75	0.64	6.27	0.11	0.05	0.44
12/8/2002	1.64	0.59	5.83	0	0	0
12/9/2002	1.7	0.62	5.99	0.06	0.03	0
12/10/2002	1.86	0.67	6.5	0	0	0.51
12/11/2002	1.97	0.71	6.8	0.11	0.04	0.81
12/12/2002	2.03	0.73	6.98	0.17	0.06	0.13
12/13/2002	1.99	0.72	6.85	0	0	0
12/14/2002	2.06	0.75	7.09	0.07	0.03	0.24
12/15/2002	2.05	0.75	7.09	0.06	0.03	0
12/16/2002	2.11	0.78	7.3	0	0	0.21
12/17/2002	2.19	0.81	7.6	0.08	0.03	0.51
12/18/2002	2.55	0.95	8.88	0.44	0.17	1.06
12/19/2002	2.36	0.88	8.21	0.17	0.05	0.39
12/20/2002	2.24	0.84	7.82	0.05	0.01	0
12/21/2002	2.19	0.83	7.66	0	0	0.46
12/22/2002	2.13	0.81	7.47	0.15	0.05	0.27
12/23/2002	2.05	0.78	7.2	0.07	0.02	0
12/24/2002	1.98	0.76	7	0	0	0.2
12/25/2002	1.98	0.77	7	0.06	0.02	0.2
12/26/2002	1.92	0.75	6.8	0	0	0
12/27/2002	1.97	0.77	7	0.05	0.02	0
12/28/2002	2.04	0.8	7.28	0	0	0.28
12/29/2002	2.09	0.83	7.45	0.05	0.03	0.45
12/30/2002	2.23	0.88	7.96	0.19	0.08	0
12/31/2002	2.27	0.91	8.14	0.3	0.12	0.18
1/1/2003	2.3	0.92	8.25	0.33	0.13	0.29
1/2/2003	1.97	0.79	7.08	0	0	0.18
1/3/2003	1.91	0.78	6.9	0	0	0
1/4/2003	1.99	0.81	7.2	0.08	0.03	0.3
1/5/2003	2.04	0.84	7.4	0.13	0.06	0.1
1/6/2003	2.01	0.83	7.3	0	0	0
1/7/2003	2.12	0.88	7.72	0.11	0.05	0.42
1/8/2003	2.05	0.85	7.48	0.04	0.02	0.83
1/9/2003	2	0.84	7.32	0.21	0.08	0.67
1/10/2003	1.81	0.76	6.65	0.02	0	0
1/11/2003	1.79	0.76	6.6	0	0	0
1/12/2003	1.9	0.81	7	0.17	0.07	0.4
1/13/2003	1.84	0.79	6.81	0.11	0.05	0.21
1/14/2003	1.73	0.74	6.4	0	0	0.6
1/15/2003	1.55	0.67	5.8	0.01	0.01	0
1/16/2003	1.54	0.66	5.8	0	0	0
1/17/2003	1.58	0.67	6	0.04	0.01	0
1/18/2003	1.56	0.66	6	0.08	0.03	0
1/19/2003	1.55	0.66	6	0.07	0.03	0
1/20/2003	1.48	0.63	5.8	0	0	0.6
1/21/2003	1.42	0.6	5.6	0.12	0.05	0.4
1/22/2003	1.3	0.55	5.2	0	0	0
1/23/2003	1.34	0.56	5.4	0.04	0.01	0
1/24/2003	1.43	0.6	5.8	0.03	0.02	0.4
1/25/2003	1.51	0.63	6.2	0.11	0.05	0.8
1/26/2003	1.4	0.58	5.8	0	0	0
1/27/2003	1.39	0.57	5.8	0	0	0
1/28/2003	1.42	0.59	6	0.03	0.02	0.2
1/29/2003	1.41	0.58	6	0.02	0.01	0
1/30/2003	1.44	0.59	6.2	0	0	0.2
1/31/2003	1.51	0.62	6.54	0.07	0.03	0.54
2/1/2003	1.56	0.64	6.82	0.12	0.05	0
2/2/2003	1.62	0.66	7.19	0.07	0.03	0.37
2/3/2003	1.62	0.66	7.25	0.07	0.03	0.43
2/4/2003	1.55	0.63	6.99	0	0	0.16
2/5/2003	1.65	0.67	7.52	0.23	0.1	0.69
2/6/2003	1.49	0.6	6.83	0.07	0.03	0
2/7/2003	1.42	0.57	6.6	0	0	0.2
2/8/2003	1.39	0.56	6.5	0.07	0.03	0.1
2/9/2003	1.35	0.54	6.4	0.03	0.01	0
2/10/2003	1.32	0.53	6.3	0	0	0
2/11/2003	1.33	0.53	6.4	0.05	0.02	0.1
2/12/2003	1.3	0.51	6.3	0.02	0	0
2/13/2003	1.28	0.51	6.3	0	0	0.1
2/14/2003	1.25	0.49	6.2	0.01	0	0
2/15/2003	1.24	0.49	6.2	0	0	0
2/16/2003	1.25	0.49	6.3	0.01	0	0
2/17/2003	1.31	0.51	6.67	0	0	0.37
2/18/2003	1.32	0.51	6.76	0.01	0	0.46
2/19/2003	1.46	0.55	7.28	0.15	0.04	0
2/20/2003	358	116	25.64	250	108.92	18.36
2/21/2003	339	38.9	25.52	231	31.82	18.24
2/22/2003	108	7.08	12.33	0	0	4.75
2/23/2003	27.8	3.42	8.35	20.63	1.68	0.77
2/24/2003	13.1	2.43	7.58	5.93	0.69	0
2/25/2003	7.17	1.74	7.4	0	0	0.2
2/26/2003	5.18	0.84	7.2	0.96	0.44	0
2/27/2003	4.41	0.44	7.59	0.19	0.04	0.39
2/28/2003	4.22	0.4	7.45	0	0	0.15
3/1/2003	4.29	0.4	7.57	0.15	0.01	0.27
3/2/2003	4.14	0.39	7.3	0	0	0
3/3/2003	4.3	0.4	7.58	0.16	0.01	0.33
3/4/2003	4.11	0.38	7.25	0	0	0
3/5/2003	4.35	0.4	7.68	0.24	0.02	0.43
3/6/2003	4.47	0.4	7.89	0.36	0.02	0.37
3/7/2003	4.43	0.4	7.81	0.24	0.03	0.29
3/8/2003	4.27	0.38	7.52	0.08	0.01	0
3/9/2003	4.19	0.37	7.4	0	0	0
3/10/2003	4.66	0.41	8.23	0	0	0.83
3/11/2003	5.05	0.44	8.9	0.39	0.03	1.5
3/12/2003	4.8	0.42	8.47	0.14	0.01	0
3/13/2003	5.3	0.45	9.35	0	0	0.88
3/14/2003	1800	721	75.3	1794.7	720.55	66.83
3/15/2003	1450	482	64.07	1444.7	481.55	45.27
3/16/2003	669	187	40.36	658.1	185.64	21.56
3/17/2003	140	30.7	18.8	129.1	29.34	0
3/18/2003	10.9	1.36	12.13	0	0	0.3
3/19/2003	12.4	2.49	11.83	0	0	0
3/20/2003	26.6	7.54	16.2	14.2	5.05	4.37
3/21/2003	56	19.7	20.9	43.6	17.21	8.95
3/22/2003	13.8	2.44	13.66	7.23	1.56	1.71
3/23/2003	6.78	1.02	11.95	0.21	0.14	0
3/24/2003	6.57	0.88	11.58	0	0	0.61
3/25/2003	6.44	0.76	11.36	0.22	0.11	0.39
3/26/2003	6.22	0.65	10.97	0	0	0
3/27/2003	199	75.3	31.73	192.78	74.65	17.09
3/28/2003	170	47.1	30.23	167.37	45.91	15.59
3/29/2003	13.8	2.85	14.64	11.17	1.66	0
3/30/2003	2.63	1.19	12.8	0	0	1.12
3/31/2003	2.47	0.97	12.01	0.17	0.29	0.33
4/1/2003	2.4	0.82	11.68	0.1	0.14	0
4/2/2003	2.3	0.68	11.22	0	0	0.75
4/3/2003	2.25	0.58	10.97	0.19	0.18	0.5
4/4/2003	2.15	0.48	10.47	0.09	0.08	0
4/5/2003	2.06	0.4	10.05	0	0	0.49
4/6/2003	1.98	0.33	9.64	0.08	0.09	0.08
4/7/2003	1.96	0.28	9.56	0.06	0.04	0
4/8/2003	1.9	0.24	9.25	0	0	0.82
4/9/2003	1.79	0.19	8.7	0.12	0.04	0.27
4/10/2003	1.73	0.16	8.43	0.06	0.01	0
4/11/2003	1.67	0.15	8.16	0	0	0
4/12/2003	1.68	0.15	8.19	0	0	0.03
4/13/2003	1.68	0.15	8.18	0	0	0.02
4/14/2003	1.73	0.16	8.42	0.05	0.01	0
4/15/2003	1.93	0.19	8.86	0	0	0.44
4/16/2003	81.8	42.7	23.39	79.87	42.51	14.97
4/17/2003	32	15.3	18.32	30.07	15.11	4.44
4/18/2003	11	3.3	13.88	0	0	0
4/19/2003	29	14	17.54	18	10.7	3.66
4/20/2003	29	14	17.92	18	10.7	6.38
4/21/2003	9.34	2.76	13.72	5.63	1.67	2.18
4/22/2003	4.58	1.22	11.54	0.87	0.13	0
4/23/2003	3.71	1.09	10.66	0	0	0.91
4/24/2003	3.33	0.99	10.2	0.59	0.19	0.45
4/25/2003	3.04	0.9	9.75	0.3	0.1	0
4/26/2003	2.74	0.8	9.2	0	0	0.41
4/27/2003	2.57	0.74	9.03	0.43	0.14	0.24
4/28/2003	2.39	0.68	8.79	0.25	0.08	0
4/29/2003	2.14	0.6	8.23	0	0	0.03
4/30/2003	2.03	0.56	8.2	0.1	0.04	0
5/1/2003	1.98	0.54	8.35	0.05	0.02	0.15
5/2/2003	1.93	0.52	8.51	0	0	0.38
5/3/2003	1.76	0.47	8.13	0	0	0
5/4/2003	3.92	1.36	9.42	2.16	0.89	1.29
5/5/2003	21.5	6.77	16.84	19.74	6.3	5.71
5/6/2003	4.23	0.94	11.87	2.24	0.29	0.74
5/7/2003	3.9	0.87	11.13	1.91	0.22	0
5/8/2003	1.99	0.65	9.74	0	0	0
5/9/2003	10.1	2.95	14.14	6.42	1.23	4.4
5/10/2003	3.68	1.72	11.38	0	0	1.64
5/11/2003	99.6	59.3	26.01	95.92	57.58	13.48
5/12/2003	16.6	5.39	15.3	8.26	4.02	2.77
5/13/2003	8.34	1.37	12.53	0	0	0
5/14/2003	57.3	22.6	21.94	48.96	21.23	9.03
5/15/2003	19.8	2.24	15.61	17.08	1.49	2.7
5/16/2003	6.72	0.85	12.91	4	0.1	0
5/17/2003	2.72	0.75	11.7	0	0	0.67
5/18/2003	2.56	0.69	11.03	0	0.02	0
5/19/2003	2.57	0.67	11.08	0.01	0	0.05
5/20/2003	3.9	0.87	10.51	1.34	0.2	0.87
5/21/2003	2.21	0.51	9.75	0.2	0.12	0.11
5/22/2003	2.14	0.45	9.64	0.13	0.06	0
5/23/2003	2.01	0.39	9.23	0	0	0.91
5/24/2003	1.84	0.33	8.67	0.22	0.09	0.35
5/25/2003	1.73	0.28	8.32	0.11	0.04	0
5/26/2003	1.62	0.24	7.98	0	0	0.18
5/27/2003	1.55	0.21	7.8	0.12	0.05	0
5/28/2003	1.56	0.19	7.99	0.13	0.03	0.19
5/29/2003	1.43	0.16	7.5	0	0	0.03
5/30/2003	1.51	0.15	8.09	0.25	0.04	0.62
5/31/2003	1.36	0.13	7.47	0.1	0.02	0
6/1/2003	1.26	0.11	7.04	0	0	0.13
6/2/2003	1.22	0.09	6.99	0.04	0.01	0.08
6/3/2003	1.18	0.08	6.91	0	0	0
6/4/2003	1.18	0.08	7	0	0	0
6/5/2003	1.27	0.09	7.15	0	0	0.15
6/6/2003	1.7	0.37	8.49	0.43	0.28	1.49
6/7/2003	1.7	0.37	8.5	0.43	0.28	0
6/8/2003	8.4	2.5	13.04	6	1.94	4.54
6/9/2003	2.4	0.56	9.26	0	0	0.76
6/10/2003	8.4	2.5	12.95	6	1.94	4.04
6/11/2003	2.8	0.67	9.71	0.5	0.32	0.8
6/12/2003	2.32	0.46	8.91	0.02	0.11	0
6/13/2003	2.3	0.35	8.34	0	0	0.8
6/14/2003	2.31	0.38	7.94	0	0	0.4
6/15/2003	2.32	0.42	7.54	0.01	0.04	0
6/16/2003	2.36	0.47	7.26	0.05	0.09	0.39
6/17/2003	2.43	0.53	7.08	0	0	0.21
6/18/2003	2.48	0.59	6.87	0.05	0.06	0
6/19/2003	2.43	0.59	6.55	0	0.06	0.35
6/20/2003	2.43	0.6	6.36	0	0	0.16
6/21/2003	2.43	0.61	6.2	0	0.01	0
6/22/2003	2.52	0.64	6.26	0.09	0.04	0
6/23/2003	2.63	0.68	6.36	0	0	0.1
6/24/2003	3.32	0.87	7.83	0.69	0.19	1.57
6/25/2003	3.31	0.88	7.6	0.68	0.2	0.93
6/26/2003	3.28	0.88	7.34	0.22	0.04	0.67
6/27/2003	3.06	0.84	6.67	0	0	0
6/28/2003	3.18	0.88	6.73	0.12	0.04	0.63
6/29/2003	3.13	0.88	6.47	0.11	0.02	0.37
6/30/2003	3.03	0.86	6.1	0.01	0	0
7/1/2003	3.02	0.87	5.91	0	0.01	0.17
7/2/2003	3	0.88	5.74	0	0	0
